participant,session,frame_id,angle,surface,has_contact,handedness,clicked_key,depth_cam1_90_path,depth_cam2_30_path,depth_cam3_60_path,depth_depth_cam_path,rgb_cam1_90_path,rgb_cam2_30_path,rgb_cam3_60_path,rgb_depth_cam_path
P01,P01_semi_reflective_typing_162309,000108,45,semi_reflective,True,Left,t,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000108.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000108.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000108.png,data\P01\P01_semi_reflective_typing_162309\depth\000108.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000108.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000108.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000108.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000108.png
P01,P01_semi_reflective_typing_162309,000109,45,semi_reflective,True,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000109.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000109.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000109.png,data\P01\P01_semi_reflective_typing_162309\depth\000109.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000109.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000109.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000109.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000109.png
P01,P01_semi_reflective_typing_162309,000109,45,semi_reflective,True,Left,t,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000109.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000109.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000109.png,data\P01\P01_semi_reflective_typing_162309\depth\000109.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000109.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000109.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000109.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000109.png
P01,P01_semi_reflective_typing_162309,000117,45,semi_reflective,True,Left,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000117.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000117.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000117.png,data\P01\P01_semi_reflective_typing_162309\depth\000117.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000117.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000117.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000117.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000117.png
P01,P01_semi_reflective_typing_162309,000117,45,semi_reflective,True,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000117.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000117.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000117.png,data\P01\P01_semi_reflective_typing_162309\depth\000117.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000117.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000117.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000117.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000117.png
P01,P01_semi_reflective_typing_162309,000118,45,semi_reflective,True,Left,y,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000118.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000118.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000118.png,data\P01\P01_semi_reflective_typing_162309\depth\000118.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000118.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000118.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000118.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000118.png
P01,P01_semi_reflective_typing_162309,000128,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000128.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000128.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000128.png,data\P01\P01_semi_reflective_typing_162309\depth\000128.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000128.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000128.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000128.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000128.png
P01,P01_semi_reflective_typing_162309,000130,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000130.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000130.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000130.png,data\P01\P01_semi_reflective_typing_162309\depth\000130.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000130.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000130.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000130.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000130.png
P01,P01_semi_reflective_typing_162309,000138,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000138.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000138.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000138.png,data\P01\P01_semi_reflective_typing_162309\depth\000138.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000138.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000138.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000138.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000138.png
P01,P01_semi_reflective_typing_162309,000140,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000140.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000140.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000140.png,data\P01\P01_semi_reflective_typing_162309\depth\000140.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000140.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000140.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000140.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000140.png
P01,P01_semi_reflective_typing_162309,000147,45,semi_reflective,True,Left,t,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000147.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000147.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000147.png,data\P01\P01_semi_reflective_typing_162309\depth\000147.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000147.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000147.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000147.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000147.png
P01,P01_semi_reflective_typing_162309,000151,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000151.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000151.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000151.png,data\P01\P01_semi_reflective_typing_162309\depth\000151.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000151.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000151.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000151.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000151.png
P01,P01_semi_reflective_typing_162309,000152,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000152.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000152.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000152.png,data\P01\P01_semi_reflective_typing_162309\depth\000152.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000152.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000152.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000152.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000152.png
P01,P01_semi_reflective_typing_162309,000158,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000158.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000158.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000158.png,data\P01\P01_semi_reflective_typing_162309\depth\000158.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000158.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000158.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000158.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000158.png
P01,P01_semi_reflective_typing_162309,000158,45,semi_reflective,True,Left,y,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000158.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000158.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000158.png,data\P01\P01_semi_reflective_typing_162309\depth\000158.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000158.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000158.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000158.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000158.png
P01,P01_semi_reflective_typing_162309,000174,45,semi_reflective,True,Left,y,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000174.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000174.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000174.png,data\P01\P01_semi_reflective_typing_162309\depth\000174.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000174.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000174.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000174.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000174.png
P01,P01_semi_reflective_typing_162309,000178,45,semi_reflective,True,Left,y,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000178.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000178.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000178.png,data\P01\P01_semi_reflective_typing_162309\depth\000178.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000178.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000178.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000178.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000178.png
P01,P01_semi_reflective_typing_162309,000178,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000178.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000178.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000178.png,data\P01\P01_semi_reflective_typing_162309\depth\000178.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000178.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000178.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000178.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000178.png
P01,P01_semi_reflective_typing_162309,000187,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000187.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000187.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000187.png,data\P01\P01_semi_reflective_typing_162309\depth\000187.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000187.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000187.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000187.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000187.png
P01,P01_semi_reflective_typing_162309,000192,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000192.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000192.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000192.png,data\P01\P01_semi_reflective_typing_162309\depth\000192.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000192.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000192.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000192.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000192.png
P01,P01_semi_reflective_typing_162309,000192,45,semi_reflective,True,Left,t,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000192.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000192.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000192.png,data\P01\P01_semi_reflective_typing_162309\depth\000192.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000192.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000192.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000192.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000192.png
P01,P01_semi_reflective_typing_162309,000197,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000197.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000197.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000197.png,data\P01\P01_semi_reflective_typing_162309\depth\000197.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000197.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000197.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000197.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000197.png
P01,P01_semi_reflective_typing_162309,000198,45,semi_reflective,False,Left,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000198.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000198.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000198.png,data\P01\P01_semi_reflective_typing_162309\depth\000198.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000198.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000198.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000198.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000198.png
P01,P01_semi_reflective_typing_162309,000200,45,semi_reflective,False,Left,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000200.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000200.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000200.png,data\P01\P01_semi_reflective_typing_162309\depth\000200.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000200.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000200.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000200.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000200.png
P01,P01_semi_reflective_typing_162309,000201,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000201.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000201.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000201.png,data\P01\P01_semi_reflective_typing_162309\depth\000201.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000201.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000201.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000201.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000201.png
P01,P01_semi_reflective_typing_162309,000211,45,semi_reflective,True,Left,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000211.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000211.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000211.png,data\P01\P01_semi_reflective_typing_162309\depth\000211.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000211.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000211.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000211.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000211.png
P01,P01_semi_reflective_typing_162309,000211,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000211.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000211.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000211.png,data\P01\P01_semi_reflective_typing_162309\depth\000211.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000211.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000211.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000211.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000211.png
P01,P01_semi_reflective_typing_162309,000213,45,semi_reflective,True,Left,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000213.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000213.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000213.png,data\P01\P01_semi_reflective_typing_162309\depth\000213.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000213.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000213.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000213.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000213.png
P01,P01_semi_reflective_typing_162309,000216,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000216.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000216.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000216.png,data\P01\P01_semi_reflective_typing_162309\depth\000216.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000216.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000216.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000216.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000216.png
P01,P01_semi_reflective_typing_162309,000220,45,semi_reflective,False,Right,,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000220.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000220.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000220.png,data\P01\P01_semi_reflective_typing_162309\depth\000220.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000220.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000220.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000220.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000220.png
P01,P01_semi_reflective_typing_162309,000220,45,semi_reflective,True,Left,6,data\P01\P01_semi_reflective_typing_162309\depth_cam1_90\000220.png,data\P01\P01_semi_reflective_typing_162309\depth_cam2_30\000220.png,data\P01\P01_semi_reflective_typing_162309\depth_cam3_60\000220.png,data\P01\P01_semi_reflective_typing_162309\depth\000220.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam1_90\000220.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam2_30\000220.png,data\P01\P01_semi_reflective_typing_162309\rgb_cam3_60\000220.png,data\P01\P01_semi_reflective_typing_162309\rgb_depth_cam\000220.png
